"","X","Institution","Specimen.ID","Specimen.sex","Collection.date..Julian.date.","Collection.year","dDFur","Source","Species","InstitutionCode","specID","key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","continent","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","class","countryCode","country","recordNumber","identifier","higherGeography","institutionID","verbatimEventDate","endDayOfYear","locality","datasetName","collectionCode","gbifID","occurrenceID","type","preparations","catalogNumber","recordedBy","institutionCode","startDayOfYear","occurrenceRemarks","higherClassification","name","sex","county","elevation","habitat","lifeStage","decimalLatitude","decimalLongitude","modified","geodeticDatum","rightsHolder","georeferencedBy","georeferenceProtocol","language","verbatimLocality","locationRemarks","accessRights","collectionID","georeferenceSources","georeferencedDate","coordinateUncertaintyInMeters","reproductiveCondition","establishmentMeans","references","nomenclaturalCode","occurrenceStatus","bibliographicCitation","georeferenceVerificationStatus","fieldNumber","organismID","ownerInstitutionCode","datasetID","ADDRESS","lon","lat","address"
"90",90,"Royal Ontario Museum (ROM)","ROM78278","female",108,1955,-86,"Fraser","Lasionycteris noctivagans","ROM",78278,1211833851,"Lasionycteris noctivagans (Le Conte, 1831)","gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:50:01.761+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Indiana",1955,4,18,"1955-04-18T00:00:00","2020-02-10T20:50:01.761+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","US","United States of America","REM527","URI:catalog:ROM:Mammals:78278","North America; USA; Indiana; Harrison",NA,"19550418",NA,"Harrison State Forest, Corydon","Mammalogy","Mammals",1211833851,"URI:catalog:ROM:Mammals:78278","PhysicalObject","skin; skull",78278,"Mumford, RE","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Harrison",NA,NA,"ADULT",38.2,-86.15,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","Harrison State Forest, Corydon","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.15,38.2,NA
"91",91,"Royal Ontario Museum (ROM)","ROM78280","female",310,1959,-72,"Fraser","Lasionycteris noctivagans","ROM",78280,1211833818,"Lasionycteris noctivagans (Le Conte, 1831)","cdround,gass84,gdativ","c5c4a23e-2035-4416-ab64-032d6df52ddb","ff418020-1d67-11d9-8435-b8a03c50a862","6ed8558c-e955-4812-9fd7-39b8044fcc35","CA","DWC_ARCHIVE","2020-02-06T07:04:29.325+0000","2020-02-10T20:50:01.667+0000",132,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Indiana",1959,11,6,"1959-11-06T00:00:00","2020-02-10T20:50:01.667+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","US","United States of America","REM2601","URI:catalog:ROM:Mammals:78280","North America; USA; Indiana; Perry",NA,"19591106",NA,"11 km Ne of Tell City","Mammalogy","Mammals",1211833818,"URI:catalog:ROM:Mammals:78280","PhysicalObject","skin; skull",78280,"Bramble; Westing","ROM",NA,NA,"Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Perry",NA,NA,"ADULT",37.933333,-86.766667,"2018-04-04T00:00:00.000+0000","WGS84","Royal Ontario Museum; ROM","Unknown (ROM)","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","en","11 km Ne of Tell City","ROM data parsed by John Wieczorek, 20020402; MaNIS-00 Upload","not-for-profit use only","urn:lsid:biocol.org:col:34909","Most likely from the gazetteer in, The Times Atlas of the World, Comprehensive Edition. 1975. John Bartholomew and Son Limited. Edinburgh, Great Britain. xl + 123 plates + 223 pp.",NA,6.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.766667,37.933333,NA
"92",92,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC15155","male",169,1965,-79,"Fraser","Lasionycteris noctivagans","TCWC",15155,675793162,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:08.304+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","New Mexico",1965,6,18,"1965-06-18T00:00:00","2020-02-10T21:50:08.304+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","6146","urn:catalog:TCWC:Mammals:15155","| United States | New Mexico | Catron |  |  |  |","urn:lsid:biocol.org:col:34844","6/18/1965",169,"Glenwood, 4900 ft",NA,"Mammals",675793162,"urn:catalog:TCWC:Mammals:15155","PhysicalObject","skin | skull",15155,"Carter, D.C.","TCWC",169,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Catron",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | New Mexico | Catron | Glenwood, 4900 ft",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-15155","ICZN","present","urn:catalog:TCWC:Mammals:15155. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"Glenwood, Catron County, New Mexico, US",-108.8833714,33.316173,"glenwood, mogollon, nm 88039, usa"
"93",93,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC15156","male",169,1965,-77,"Fraser","Lasionycteris noctivagans","TCWC",15156,675793165,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:05.941+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","New Mexico",1965,6,18,"1965-06-18T00:00:00","2020-02-10T21:50:05.941+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","6148","urn:catalog:TCWC:Mammals:15156","| United States | New Mexico | Catron |  |  |  |","urn:lsid:biocol.org:col:34844","6/18/1965",169,"Glenwood, 4900 ft",NA,"Mammals",675793165,"urn:catalog:TCWC:Mammals:15156","PhysicalObject","skin | skull",15156,"Carter, D.C.","TCWC",169,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Catron",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | New Mexico | Catron | Glenwood, 4900 ft",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-15156","ICZN","present","urn:catalog:TCWC:Mammals:15156. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"Glenwood, Catron County, New Mexico, US",-108.8833714,33.316173,"glenwood, mogollon, nm 88039, usa"
"94",94,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC15157","male",169,1965,-84,"Fraser","Lasionycteris noctivagans","TCWC",15157,675793169,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:08.207+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","New Mexico",1965,6,18,"1965-06-18T00:00:00","2020-02-10T21:50:08.207+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","6149","urn:catalog:TCWC:Mammals:15157","| United States | New Mexico | Catron |  |  |  |","urn:lsid:biocol.org:col:34844","6/18/1965",169,"Glenwood, 4900 ft",NA,"Mammals",675793169,"urn:catalog:TCWC:Mammals:15157","PhysicalObject","skin | skull",15157,"Carter, D.C.","TCWC",169,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Catron",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | New Mexico | Catron | Glenwood, 4900 ft",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-15157","ICZN","present","urn:catalog:TCWC:Mammals:15157. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"Glenwood, Catron County, New Mexico, US",-108.8833714,33.316173,"glenwood, mogollon, nm 88039, usa"
"95",95,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC15158","male",169,1965,-46,"Fraser","Lasionycteris noctivagans","TCWC",15158,675793172,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:08.330+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","New Mexico",1965,6,18,"1965-06-18T00:00:00","2020-02-10T21:50:08.330+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","6152","urn:catalog:TCWC:Mammals:15158","| United States | New Mexico | Catron |  |  |  |","urn:lsid:biocol.org:col:34844","6/18/1965",169,"Glenwood, 4900 ft",NA,"Mammals",675793172,"urn:catalog:TCWC:Mammals:15158","PhysicalObject","skin | skull",15158,"Carter, D.C.","TCWC",169,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Catron",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | New Mexico | Catron | Glenwood, 4900 ft",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-15158","ICZN","present","urn:catalog:TCWC:Mammals:15158. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"Glenwood, Catron County, New Mexico, US",-108.8833714,33.316173,"glenwood, mogollon, nm 88039, usa"
"96",96,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC15159","male",169,1965,-91,"Fraser","Lasionycteris noctivagans","TCWC",15159,675793177,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:05.843+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","New Mexico",1965,6,18,"1965-06-18T00:00:00","2020-02-10T21:50:05.843+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","6153","urn:catalog:TCWC:Mammals:15159","| United States | New Mexico | Catron |  |  |  |","urn:lsid:biocol.org:col:34844","6/18/1965",169,"Glenwood, 4900 ft",NA,"Mammals",675793177,"urn:catalog:TCWC:Mammals:15159","PhysicalObject","skin | skull",15159,"Carter, D.C.","TCWC",169,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Catron",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | New Mexico | Catron | Glenwood, 4900 ft",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-15159","ICZN","present","urn:catalog:TCWC:Mammals:15159. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"Glenwood, Catron County, New Mexico, US",-108.8833714,33.316173,"glenwood, mogollon, nm 88039, usa"
"97",97,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC22560","male",152,1968,-89,"Fraser","Lasionycteris noctivagans","TCWC",22560,675820963,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:08.350+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Texas",1968,6,1,"1968-06-01T00:00:00","2020-02-10T21:50:08.350+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","2170","urn:catalog:TCWC:Mammals:22560","| United States | Texas | Culberson |  |  |  |","urn:lsid:biocol.org:col:34844","6/1/1968",153,"McKittrick Canyon, Guadalupe Mtns. Natl. Park",NA,"Mammals",675820963,"urn:catalog:TCWC:Mammals:22560","PhysicalObject","skin | skull",22560,"LaVal, R.K.","TCWC",153,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Culberson",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | Texas | Culberson | McKittrick Canyon, Guadalupe Mtns. Natl. Park",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-22560","ICZN","present","urn:catalog:TCWC:Mammals:22560. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"McKittrick Canyon Visitor Center, Salt Flat, TX",-104.7521623,31.9776029,"salt flat, tx 79847, usa"
"98",98,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC22561","male",152,1968,-51,"Fraser","Lasionycteris noctivagans","TCWC",22561,675820967,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:06.001+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Texas",1968,6,1,"1968-06-01T00:00:00","2020-02-10T21:50:06.001+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","2171","urn:catalog:TCWC:Mammals:22561","| United States | Texas | Culberson |  |  |  |","urn:lsid:biocol.org:col:34844","6/1/1968",153,"McKittrick Canyon, Guadalupe Mtns. Natl. Park",NA,"Mammals",675820967,"urn:catalog:TCWC:Mammals:22561","PhysicalObject","skin | skull",22561,"LaVal, R.K.","TCWC",153,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Culberson",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | Texas | Culberson | McKittrick Canyon, Guadalupe Mtns. Natl. Park",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-22561","ICZN","present","urn:catalog:TCWC:Mammals:22561. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"McKittrick Canyon Visitor Center, Salt Flat, TX",-104.7521623,31.9776029,"salt flat, tx 79847, usa"
"99",99,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC22562","male",153,1968,-109,"Fraser","Lasionycteris noctivagans","TCWC",22562,675820970,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:08.187+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Texas",1968,6,2,"1968-06-02T00:00:00","2020-02-10T21:50:08.187+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","2183","urn:catalog:TCWC:Mammals:22562","| United States | Texas | Culberson |  |  |  |","urn:lsid:biocol.org:col:34844","6/2/1968",154,"McKittrick Canyon, Guadalupe Mtns. Natl. Park",NA,"Mammals",675820970,"urn:catalog:TCWC:Mammals:22562","PhysicalObject","skin | skull",22562,"LaVal, R.K.","TCWC",154,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Culberson",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | Texas | Culberson | McKittrick Canyon, Guadalupe Mtns. Natl. Park",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-22562","ICZN","present","urn:catalog:TCWC:Mammals:22562. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"McKittrick Canyon Visitor Center, Salt Flat, TX",-104.7521623,31.9776029,"salt flat, tx 79847, usa"
"100",100,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC28524","male",170,1974,-88,"Fraser","Lasionycteris noctivagans","TCWC",28524,675839029,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:06.022+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Arizona",1974,6,19,"1974-06-19T00:00:00","2020-02-10T21:50:06.022+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","896","urn:catalog:TCWC:Mammals:28524","| United States | Arizona | Coconino |  |  |  |","urn:lsid:biocol.org:col:34844","6/19/1974",170,"Kanabownits Spring, Grand Canyon National Park,  8000 ft",NA,"Mammals",675839029,"urn:catalog:TCWC:Mammals:28524","PhysicalObject","skin | skull",28524,"Ruffner, G.A.","TCWC",170,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Coconino",NA,NA,NA,NA,NA,"2018-09-19T00:00:00.000+0000",NA,NA,NA,NA,"en","United States | Arizona | Coconino | Kanabownits Spring, Grand Canyon National Park,  8000 ft",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-28524","ICZN","present","urn:catalog:TCWC:Mammals:28524. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.",NA,NA,NA,NA,NA,"Kanabownits Spring",-112.2137847,36.2869255,"kanabownits spring, arizona 86052, usa"
"101",101,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC28526","male",197,1969,-58,"Fraser","Lasionycteris noctivagans","TCWC",28526,675839035,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:08.381+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Arizona",1969,7,16,"1969-07-16T00:00:00","2020-02-10T21:50:08.381+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","103","urn:catalog:TCWC:Mammals:28526","| United States | Arizona | Coconino |  |  |  |","urn:lsid:biocol.org:col:34844","7/16/1969",197,"3 mi N Flagstaff, Rio de Flag",NA,"Mammals",675839035,"urn:catalog:TCWC:Mammals:28526","PhysicalObject","skin | skull",28526,"Ruffner, G.A.","TCWC",197,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Coconino",NA,NA,NA,35.252391,-111.502572,"2018-09-19T00:00:00.000+0000","WGS84",NA,NA,NA,"en","United States | Arizona | Coconino | 3 mi N Flagstaff, Rio de Flag",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-28526","ICZN","present","urn:catalog:TCWC:Mammals:28526. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.","requires verification",NA,NA,NA,NA,NA,-111.502572,35.252391,NA
"102",102,"Texas A&M University Biodiversity Research and Teaching Collections (TCWC)","TCWC33413","male",77,1978,-75,"Fraser","Lasionycteris noctivagans","TCWC",33413,675856748,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"b6015b60-6f96-43a9-88e5-2f41854e8f07","2b8e48b0-812d-11de-86fe-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2020-02-06T10:09:05.874+0000","2020-02-10T21:50:08.409+0000",133,"none","PRESERVED_SPECIMEN",NA,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Texas",1977,3,18,"1977-03-18T00:00:00","2020-02-10T21:50:08.409+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","177","urn:catalog:TCWC:Mammals:33413","| United States | Texas | Tyler |  |  |  |","urn:lsid:biocol.org:col:34844","3/18/1977",77,"4.2 mi S, 0.8 mi W Warren, Hickory Creek Unit, Big Thicket National Preserve",NA,"Mammals",675856748,"urn:catalog:TCWC:Mammals:33413","PhysicalObject","skin | skull",33413,"Barnette, R.B.","TCWC",77,NA,"Chiroptera | Vespertilionidae | Lasionycteris","Lasionycteris noctivagans (Le Conte, 1831)",NA,"Tyler",NA,NA,NA,30.641749,-94.53498,"2018-09-19T00:00:00.000+0000","WGS84",NA,NA,NA,"en","United States | Texas | Tyler | 4.2 mi S, 0.8 mi W Warren, Hickory Creek Unit, Big Thicket National Preserve",NA,"http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"NATIVE","http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-33413","ICZN","present","urn:catalog:TCWC:Mammals:33413. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.","requires verification",NA,NA,NA,NA,NA,-94.53498,30.641749,NA
